Wins,Name,Code,School
5,Auquilla & Li,NYU AL,NYU
5,Kansra & Tai,NYU KT,NYU
4,McClure & Sekulic,NYU MS,NYU
4,Whittaker & Kaune,Northern Iowa WK,Northern Iowa
3,Chada & Girish,NYU CG,NYU
2,Parkin & Henderson,Weber State PH,Weber State
1,Britts & Ba Mehriz,Northern Iowa/Missouri State BB,Northern Iowa
0,Van Buren & Bailey,Northern Iowa VB,Northern Iowa
