Wins,Name,Code,School
5,Dulas & Posey,Liberty DP,Liberty
5,Breen & Perkins,Navy BP,Navy
4,Jotsinghani & Li,Cornell JL,Cornell
4,Howard & Kostecke,Wayne State HK,Wayne State
3,Dellinger & Megill,Liberty DM,Liberty
3,Albright & Chun,Missouri State AC,Missouri State
2,Wilson & Xiong,Emory WX,Emory
2,Hamilton & Smith,Liberty HS,Liberty
2,Chamberlain & Cook,Texas Tech CC,Texas Tech
