Wins,Name,Code,School
6,Duerig & Shatilensko,UniSta DS,United States Military
5,Ciacciarelli & Teng,NYU CT,NYU
4,Endrias & Chaturvedi,NewSch EC,New School
4,Kaase & Miniewicz,NewSch/NYU KM,New School
4,Auquilla & Mittur,NYU AM,NYU
4,McCabe & Mirigliano,UniSta MM,United States Military
3,Ridenhour & Liu,Bingha RL,Binghamton
3,Sicard & Grew,UVM SG,UVM
2,Edelstein & Gomez Lagandara,Roches EG,Rochester
1,Bickley & Jin,NYU BJ,NYU
0,Essaid & Zhang,NYU EZ,NYU
