Wins,Name,Code,School
6,Makinde & Saigal,NYU MS,NYU
5,Layden & Ziabkin,NYU ZL,NYU
5,Wofford & Jones,North Texas WJ,North Texas
3,Gunendran & Jotsinghani,Cornell JG,Cornell
3,Rimpson & Stockstill,Kentucky RS,Kentucky
2,Gomelsky & Willson,Wyoming GW,Wyoming
1,Albright & Roy,Missouri State AR,Missouri State
