Wins,Name,Code,School
6,Mishra & Oehler,James Madison MO,James Madison
5,Davis & Fuchs,Austin Davis,George Mason
4,Wright & Rodak,George Mason RW,George Mason
4,Balda & Rinehart,James Madison BR,James Madison
4,Bathily & Sayoto,Wake Forest BS,Wake Forest
3,Christ & Tittle,Towson CT,Towson
2,Nguyen & wolfe,Wake Forest WN,Wake Forest
1,Horne & Berry,Liberty HB,Liberty
1,Gobezie & Shuttlesworth,Liberty SG,Liberty
0,Opron & Shatilenko,United States Military SO,United States Military
