Wins,Name,Code,School
5,Yisrael & Wang,Emory YW,Emory University
4,Bandukwalla & Kibe,Emory BK,Emory University
4,Walker & Ahmed,Purdue AW,Purdue University
3,Sanchez & Sanchez,Southwestern SS,Southwestern College
2,kim & Torres,CSU Long Beach KT,CSU Long Beach
0,Srivathsan & Chung,Michigan CS,University of Michigan
