Wins,Name,Code,School
5,Freeman & McManus,Wichita State Freeman & McManus,Wichita State
4,Hough & McFerren,Southern Nazarene Hough & McFerren,Southern Nazarene
3,Roy & Lewis - ONLINE,Missouri State Roy & Lewis,Missouri State
0,Choi & Shakir - ONLINE,NYU Choi & Shakir,NYU
