Wins,Name,Code,School
6,Giampetruzzi & Kessler,Emory GK,Emory
4,Deo & Fridman,Northwestern DF,Northwestern
4,Rabbini & Pierry,Michigan RP,Michigan
2,Vergho & Shankar,Dartmouth VS,Dartmouth
2,Barton & Habermann,Harvard BH,Harvard
2,Kuffour & Sun,Southern California KS,Southern California
1,Graham & Buckner,George Mason GB,George Mason
