Wins,Name,Code,School
6,Posey & Wallenmeyer,Liberty PW,Liberty
5,Megill & Short,Liberty MS,Liberty
4,Putney & Huffman,Iowa PH,Iowa
4,Dover & Hudgins,Mary Washington DH,Mary Washington
4,Cline & wolfe,Wake Forest CW,Wake Forest
3,Balda & Mishra,James Madison BM,James Madison
3,Berry & Horne,Liberty BH,Liberty
2,Dim & Wright,James Madison DW,James Madison
2,Opron & McCabe,United States Military OM,United States Military
1,Pelletier & McKim,James Madison MP,James Madison
