Wins,Name,Code,School
5,Khatib & Silkes,Indiana Khatib & Silkes,Indiana
3,Ahmed & Agarwal,Purdue Ahmed & Agarwal,Purdue
2,Boeckmann & Zarate,Johnson County Community Boeckmann & Zarate,Johnson County Community
