Wins,Name,Code,School
5,Buonaspina & Rizzoli,George Mason BR,George Mason
4,Munson & Rudd,Teddy Munson,Minnesota
4,Goodrich & Khan,Houston GK,Houston
3,Crisan & Manian,Purdue CM,Purdue
2,Breneman-Pennas & Jambunathan,George Mason BJ,George Mason
0,Castaneda & Hernandez,Miami CH,Miami
