Wins,Name,Code,School
6,Blackwell & Scott,Samford BS,Samford
4,Al Ani & Fuchs,Jay Fuchs,George Mason
3,McNabb & Wachsmuth,Boston College MW,Boston College
3,Harlow & Rinehart,James Madison HR,James Madison
3,Agarwal & Basu-Mallick,Navy AB,Navy
3,Adeyan & Trevino-Yoson,St Mary's College SMC AT,St Mary's College SMC
3,Chen & Rona,Miami CR,Miami
1,Anderson & Mann,Nick Amore,West Virginia
