Wins,Name,Code,School
6,Solsman & Wagner,Liberty SW,Liberty
4,Santora & Marin,Binghamton SM,Binghamton
4,Ogundare & St.Clair,Temitope Ogundare,Rutgers-Newark
2,Brown & Jambunathan,George Mason BJ,George Mason
2,Chaturvedi & Muste,New School CM,New School
