Wins,Name,Code,School
5,Lovering & Woods,West Georgia LW,West Georgia
4,Ayekof & Flores Palacios,Southwestern AF,Southwestern College
3,Doyle & Dorris,Northern Iowa DD,Northern Iowa
2,Garcia & Pineda,Cal State Fullerton GP,Cal State Fullerton
2,Ramirez & Munoz,Southwestern RM,Southwestern College
2,Castañares & Dutra,Southwestern CD,Southwestern College
