Wins,Name,Code,School
5,Busch & Hungar,Mary Washington BH,Mary Washington
4,Shuttlesworth & Turner,Liberty ST,Liberty
3,Smith & Oehler,James Madison SO,James Madison
2,Alshuhayeb & Rizzoli,George Mason AR,George Mason
2,Shananier & Reyes,George Mason SR,George Mason
2,Bridges & Jensen,Liberty BJ,Liberty
2,Motu & Rea,Navy RM,Navy
