Wins,Name,Code,School
4,Bald & Cai,Dartmouth,Dartmouth College
4,Gallagher & Hecht,Emory,Emory University
4,Revare & Marshall,Kansas,University of Kansas
4,Adam & McBlain,Kentucky,University of Kentucky
4,Park & Barrett,Michigan,University of Michigan
1,Deo & Rubin,Northwestern,Northwestern University
0,Cohn & T. Louis,Binghamton,Binghamton University
