Wins,Name,Code,School
5,Hecht & Gallagher,Emory,Emory University
4,Revare & Marshall,Kansas,University of Kansas
3,Bald & Cai,Dartmouth,Dartmouth College
3,Gusis & Lewis,Michigan State,Michigan State University
3,Barrett & Park,Michigan,University of Michigan
2,Gines & Yeshitila,Harvard,Harvard
1,Ortega & Medina,CSU Long Beach,CSU Long Beach
