Wins,Name,Code,School
6,Wilkus & Harris,Kansas Wilkus & Harris,Kansas
5,Krambeer & Reed-Valizan,EmpSta Krambeer & Reed-Valizan,Emporia State
5,Anderson McElligott & Kivimaki,Spencer Anderson McElligott,Minnesota
4,Davis & Parrish,Minnesota Davis & Parrish,Minnesota
4,Basore & Spiers,Kansas Basore & Spiers,Kansas
3,Munson & Koperski,Teddy Munson,Minnesota
2,Wiessner & Garcia,CalSta Wiessner & Garcia,Cal State Fullerton
2,Adeyan & Trevino-Yoson,SMCS Adeyan & Trevino-Yoson,St Mary's College SMC
1,Livengood & Lueker,JohCou Livengood & Lueker,Johnson County Community
