Wins,Name,Code,School
5,Armstrong & Lathish,Houston LA,Houston
3,Shadman & Morales,Oklahoma SM,Oklahoma
2,Kiara Tooley,Missouri State KT,Missouri State
2,Schaefer & Ramirez,Monmouth SR,Monmouth
2,Roman & Carpenter,Wichita State RC,Wichita State
1,Wilson & Goodson,UT San Antonio WG,UT San Antonio
