Wins,Name,Code,School
5,Johnson & Breen,Oklahoma Johnson & Breen,Oklahoma
4,Girish & Chada,NYU Chada & Girish -- ONLINE,NYU
4,Chapman & Mendez,Northern Iowa Mendez & Chapman,Northern Iowa
3,Feyes & kadiyala,Kansas State/UNI Feyes & Kadiyala,Kansas State
1,Kaune & Whittaker,Northern Iowa Whittaker & Kaune,Northern Iowa
1,Payne & Walker,Central Oklahoma Payne & Walker,Central Oklahoma
