Wins,Name,Code,School
6,Fernando & Midithuri,Indiana Fernando & Midithuri,Indiana
5,Miller & Roy,Missouri State Roy & Miller,Missouri State
5,Culhane & Stanley,Wayne State Culhane & Stanley,Wayne State
4,Baker & Jones,Indiana Baker & Jones,Indiana
4,Noonan & Sanders,Indiana Noonan & Sanders,Indiana
3,Victoroff & Hurley,St Mary's College SMC Victoroff & Hurley,St Mary's College SMC
2,Daly & Lualemaga,St Mary's College SMC Daly & Lualemaga,St Mary's College SMC
1,Knghten & Schulze,St Mary's College SMC Knghten & Schulze,St Mary's College SMC
