Wins,Name,Code,School
6,Dombcik & Phil,Michigan PD,Michigan
5,Cai & Bald,Dartmouth BC,Dartmouth
4,Desai & Kashyap,Texas DK,Texas
3,Ortega & Flores,CSU Long Beach FO,CSU Long Beach
2,Rajagopal & Kessler,Emory KR,Emory
1,Church & Climaco,Harvard CC,Harvard
