Wins,Name,Code,School
6,Gong & Leadham,Wake Forest LG,Wake Forest
5,Pelletier & Conway,James Madison PC,James Madison
4,Dover & Wright,George Mason WD,George Mason
4,Balda & Rinehart,James Madison BR,James Madison
4,Shaw & Cline,Wake Forest SC,Wake Forest
2,Davis & Fuchs,Jay Fuchs,George Mason
2,Mishra & Oehler,James Madison MO,James Madison
2,Hamilton & Short,Liberty HS,Liberty
1,McGee & Shatilenko,United States Military SM,United States Military
