Wins,Name,Code,School
4,Cooper & Stearns,Emory CS,Emory University
4,Haroon & Corvalan,George Mason HC,George Mason University
4,O'Connor & Taxali,George Mason OT,George Mason University
4,Cruzan & Horton,Southern Nazarene CH,Southern Nazarene University
2,Bass & Marcy,Cornell BM,Cornell
2,Gorman & Badmus,George Mason GB,George Mason University
