Wins,Name,Code,School
6,Morales & Lemaster,Oklaho LM,Oklahoma
5,Draeger & Feyes,KanSta DF,Kansas State
5,Horton & Cruzan,SouNaz CH,Southern Nazarene University
4,Boeckmann & Zarate,JohCou BZ,Johnson County Community College
4,Bell & Stockstill,SouNaz BS,Southern Nazarene University
4,Iqbal & Smith,UMKC IS,University of Missouri Kansas City
1,Cruz & Ianno,Monmou IC,Monmouth University
1,Luce & Doherty,SouNaz LD,Southern Nazarene University
0,Fornicola & Hohn,Monmou FH,Monmouth University
