Wins,Name,Code,School
6,Ciacciarelli & Teng,NYU Ciacciarelli & Teng,NYU
5,Conrad & Randolph,Boston College Conrad & Randolph,Boston College
4,King & Sexton,Boston College King & Sexton,Boston College
4,McNabb & Wachsmuth,Boston College McNabb & Wachsmuth,Boston College
4,Theiding & Toussaint,NYU Theiding & Toussaint,NYU
2,Schaefer & Ramirez,Monmouth Schaefer & Ramirez,Monmouth
2,Christian & Kaase,Southwestern/New School Christian & Kaase,Southwestern
