Wins,Name,Code,School
6,Kansra & Tai,NYU KT,NYU
5,Gallo & Lapidus,New School GL,New School
4,Gaston & Reutti,Monmouth GR,Monmouth
3,Brown & Roy,Missouri State BR,Missouri State
3,Belloso & Bros,Monmouth BB,Monmouth
3,Bruno & Redrup,Monmouth BR,Monmouth
3,Kpade & Jones,New School KJ,New School
3,Oquendo & Cardenas,New School OC,New School
1,Huang & Nguyen,Arizona State HN,Arizona State
1,Hamilton & Orange,Monmouth HO,Monmouth
1,Melman-kenny & Nitzberg,Monmouth MN,Monmouth
