Wins,Name,Code,School
5,Asase & sterbenc,Michigan State AS - ONLINE,Michigan State University
5,Hughes & Klain,Navy HK - ONLINE,Navy
5,Ayekof & Flores Palacios,Southwestern AF,Southwestern College
4,Hill & Richardson,Marian HR - ONLINE,Marian University
3,Lyday & Hedrick,Wyoming LH,University of Wyoming
1,Cooper & Zhang,Emory CZ - ONLINE,Emory University
1,Munoz & Figueroa,Southwestern MF,Southwestern College
0,tang & Woods,Emory TW - ONLINE,Emory University
